pairIndex,fileName,firstPolygonId,secondPolygonId,observed_division,estimated_division,classification,randomScore,threshold_op,threshold,division_timing
54,sample7_30h.json,19,32,0,0,TN,0.48670369914824707,>=,0.05,-1
55,sample7_30h.json,19,35,0,0,TN,0.03601349149859334,>=,0.05,-1
56,sample7_30h.json,19,43,0,0,TN,0.762763051304437,>=,0.05,-1
57,sample7_30h.json,20,23,0,0,TN,0.38667888063927125,>=,0.05,-1
58,sample7_30h.json,20,29,0,0,TN,0.9303610151587304,>=,0.05,-1
59,sample7_30h.json,20,30,1,0,FN,0.07979783519152872,>=,0.05,16
60,sample7_30h.json,20,39,0,1,FP,0.9240356117947824,>=,0.05,-1
61,sample7_30h.json,21,24,0,0,TN,0.032205557255613915,>=,0.05,-1
62,sample7_30h.json,21,26,0,1,FP,0.9059266019411841,>=,0.05,-1
63,sample7_30h.json,21,27,1,0,FN,0.6494454826591279,>=,0.05,16
64,sample7_30h.json,22,25,0,0,TN,0.593843358294637,>=,0.05,-1
65,sample7_30h.json,22,33,1,0,FN,0.20192125220729273,>=,0.05,10
66,sample7_30h.json,23,25,0,0,TN,0.9198505558411836,>=,0.05,-1
67,sample7_30h.json,23,30,0,0,TN,0.05206435669286813,>=,0.05,-1
68,sample7_30h.json,24,26,0,0,TN,0.8407677182457528,>=,0.05,-1
69,sample7_30h.json,24,27,0,1,FP,0.9887274134103887,>=,0.05,-1
70,sample7_30h.json,24,28,0,0,TN,0.35799790935549713,>=,0.05,-1
71,sample7_30h.json,24,34,0,0,TN,0.6691315877572193,>=,0.05,-1
72,sample7_30h.json,24,36,0,0,TN,0.8603244229210703,>=,0.05,-1
73,sample7_30h.json,24,42,0,0,TN,0.5516451051926017,>=,0.05,-1
74,sample7_30h.json,24,49,0,0,TN,0.017623163916745788,>=,0.05,-1
75,sample7_30h.json,24,51,0,0,TN,0.2472674142517376,>=,0.05,-1
76,sample7_30h.json,25,30,0,0,TN,0.6116526487853822,>=,0.05,-1
77,sample7_30h.json,25,33,0,0,TN,0.15767951483559517,>=,0.05,-1
78,sample7_30h.json,25,37,0,0,TN,0.07205612205041001,>=,0.05,-1
79,sample7_30h.json,25,45,0,1,FP,0.9898950270607026,>=,0.05,-1
80,sample7_30h.json,26,27,0,0,TN,0.00010800680093148163,>=,0.05,-1
81,sample7_30h.json,26,42,0,0,TN,0.026266568545502578,>=,0.05,-1
82,sample7_30h.json,26,43,0,0,TN,0.08800275566480875,>=,0.05,-1
83,sample7_30h.json,26,48,0,0,TN,0.7040401649368728,>=,0.05,-1
84,sample7_30h.json,28,34,0,0,TN,0.007468354750500117,>=,0.05,-1
85,sample7_30h.json,28,36,1,1,TP,0.6436021489346456,>=,0.05,8
86,sample7_30h.json,29,31,0,1,FP,0.872602289438646,>=,0.05,-1
87,sample7_30h.json,29,39,0,0,TN,0.9031132543596314,>=,0.05,-1
88,sample7_30h.json,29,46,1,0,FN,0.10486910179433728,>=,0.05,4
89,sample7_30h.json,30,39,0,0,TN,0.24432652300625235,>=,0.05,-1
90,sample7_30h.json,30,45,0,0,TN,0.17253374176597203,>=,0.05,-1
91,sample7_30h.json,30,59,0,1,FP,0.5839454647821993,>=,0.05,-1
92,sample7_30h.json,31,46,0,0,TN,0.8407770836074514,>=,0.05,-1
93,sample7_30h.json,31,47,0,0,TN,0.1620414311580901,>=,0.05,-1
94,sample7_30h.json,32,35,1,0,FN,0.4322844417036358,>=,0.05,14
95,sample7_30h.json,33,37,0,0,TN,0.3789516224373053,>=,0.05,-1
96,sample7_30h.json,34,36,0,0,TN,0.5780183852989372,>=,0.05,-1
97,sample7_30h.json,34,38,0,1,FP,0.637526792707455,>=,0.05,-1
98,sample7_30h.json,34,44,0,0,TN,0.5734995017055761,>=,0.05,-1
99,sample7_30h.json,34,51,0,0,TN,0.5189185902141557,>=,0.05,-1
100,sample7_30h.json,34,56,0,0,TN,0.5993900305989911,>=,0.05,-1
101,sample7_30h.json,34,58,0,0,TN,0.11033169125366704,>=,0.05,-1
102,sample7_30h.json,35,37,0,0,TN,0.12774474177503325,>=,0.05,-1
103,sample7_30h.json,35,43,0,0,TN,0.5557801169484589,>=,0.05,-1
104,sample7_30h.json,35,50,0,0,TN,0.19627178891506636,>=,0.05,-1
105,sample7_30h.json,35,57,0,0,TN,0.5614348747796423,>=,0.05,-1
106,sample7_30h.json,37,45,0,0,TN,0.7499983160197868,>=,0.05,-1
107,sample7_30h.json,37,50,1,1,TP,0.8081417276045125,>=,0.05,16
108,sample7_30h.json,37,61,0,0,TN,0.12741525753264027,>=,0.05,-1
109,sample7_30h.json,38,44,1,0,FN,0.08093594911038582,>=,0.05,10
110,sample7_30h.json,39,46,0,0,TN,0.04297668060305604,>=,0.05,-1
111,sample7_30h.json,39,59,0,0,TN,0.478229714689529,>=,0.05,-1
112,sample7_30h.json,39,62,1,0,FN,0.14148256422830385,>=,0.05,10
113,sample7_30h.json,42,48,0,0,TN,0.8267646530918481,>=,0.05,-1
114,sample7_30h.json,42,49,0,0,TN,0.2328184505379871,>=,0.05,-1
115,sample7_30h.json,42,55,1,1,TP,0.4472435081328726,>=,0.05,2
116,sample7_30h.json,43,48,0,0,TN,0.27990676582033447,>=,0.05,-1
117,sample7_30h.json,43,57,1,0,FN,0.1966773845493257,>=,0.05,16
118,sample7_30h.json,43,65,0,1,FP,0.9415629880045638,>=,0.05,-1
119,sample7_30h.json,44,58,0,0,TN,0.07220419353182439,>=,0.05,-1
120,sample7_30h.json,45,59,0,0,TN,0.7322364051833282,>=,0.05,-1
121,sample7_30h.json,45,61,0,0,TN,0.25465382497814526,>=,0.05,-1
122,sample7_30h.json,45,66,0,0,TN,0.10205475562718391,>=,0.05,-1
123,sample7_30h.json,45,74,0,0,TN,0.16931949525077805,>=,0.05,-1
124,sample7_30h.json,46,47,0,1,FP,0.3807989655020031,>=,0.05,-1
125,sample7_30h.json,46,62,0,0,TN,0.6516175985729599,>=,0.05,-1
126,sample7_30h.json,46,67,0,0,TN,0.687087689618264,>=,0.05,-1
127,sample7_30h.json,47,54,1,0,FN,0.1178827127314046,>=,0.05,2
128,sample7_30h.json,47,67,0,0,TN,0.41976468159365665,>=,0.05,-1
129,sample7_30h.json,48,49,0,0,TN,0.11633343986020417,>=,0.05,-1
130,sample7_30h.json,48,55,0,0,TN,0.1873285470652324,>=,0.05,-1
131,sample7_30h.json,48,65,0,0,TN,0.23102580387112626,>=,0.05,-1
132,sample7_30h.json,48,71,0,1,FP,0.9363547964421458,>=,0.05,-1
133,sample7_30h.json,49,51,0,0,TN,0.2791495542862963,>=,0.05,-1
134,sample7_30h.json,49,55,0,0,TN,0.19147420754881073,>=,0.05,-1
135,sample7_30h.json,49,56,0,0,TN,0.9831030583624762,>=,0.05,-1
136,sample7_30h.json,49,71,0,0,TN,0.6933185549743037,>=,0.05,-1
137,sample7_30h.json,49,75,0,0,TN,0.4319701932611616,>=,0.05,-1
138,sample7_30h.json,49,80,0,1,FP,0.9563124695533831,>=,0.05,-1
139,sample7_30h.json,49,85,0,0,TN,0.8608647194795523,>=,0.05,-1
140,sample7_30h.json,50,57,0,0,TN,0.9300040125532544,>=,0.05,-1
141,sample7_30h.json,50,61,0,0,TN,0.6398488438886439,>=,0.05,-1
142,sample7_30h.json,50,69,0,0,TN,0.2541009312931678,>=,0.05,-1
143,sample7_30h.json,51,56,1,1,TP,0.8191139694388084,>=,0.05,10
144,sample7_30h.json,54,67,0,1,FP,0.8230389814356887,>=,0.05,-1
145,sample7_30h.json,54,78,0,0,TN,0.6525286882509065,>=,0.05,-1
146,sample7_30h.json,56,58,0,0,TN,0.9772095291080614,>=,0.05,-1
147,sample7_30h.json,56,75,0,0,TN,0.40560665056577583,>=,0.05,-1
148,sample7_30h.json,57,65,0,0,TN,0.3897113114449493,>=,0.05,-1
149,sample7_30h.json,57,69,0,1,FP,0.8823766788758513,>=,0.05,-1
150,sample7_30h.json,57,79,0,0,TN,0.3474355254104352,>=,0.05,-1
151,sample7_30h.json,58,75,0,0,TN,0.9697389722779549,>=,0.05,-1
152,sample7_30h.json,58,76,0,0,TN,0.9034865682019456,>=,0.05,-1
153,sample7_30h.json,58,92,0,1,FP,0.6701547408449074,>=,0.05,-1
154,sample7_30h.json,59,62,0,0,TN,0.9051786870158391,>=,0.05,-1
155,sample7_30h.json,59,74,0,0,TN,0.14788442379059108,>=,0.05,-1
156,sample7_30h.json,59,91,0,0,TN,0.6866161058084402,>=,0.05,-1
157,sample7_30h.json,60,63,0,1,FP,0.7567971904861028,>=,0.05,-1
158,sample7_30h.json,60,64,0,0,TN,0.26475410084759443,>=,0.05,-1
159,sample7_30h.json,60,70,0,0,TN,0.15640119642541006,>=,0.05,-1
160,sample7_30h.json,60,72,0,0,TN,0.0052037784066391035,>=,0.05,-1
161,sample7_30h.json,61,66,0,0,TN,0.36564059673061255,>=,0.05,-1
162,sample7_30h.json,61,73,1,1,TP,0.5928643194128241,>=,0.05,4
163,sample7_30h.json,62,67,0,0,TN,0.6302800807893034,>=,0.05,-1
164,sample7_30h.json,62,87,0,0,TN,0.20092265783390784,>=,0.05,-1
165,sample7_30h.json,62,91,0,1,FP,0.728541670571077,>=,0.05,-1
166,sample7_30h.json,63,72,0,0,TN,0.2838725804039297,>=,0.05,-1
167,sample7_30h.json,63,76,0,0,TN,0.8749843005624257,>=,0.05,-1
168,sample7_30h.json,63,77,0,0,TN,0.6295227727433965,>=,0.05,-1
169,sample7_30h.json,63,88,0,0,TN,0.9595341179150095,>=,0.05,-1
170,sample7_30h.json,63,90,0,0,TN,0.40994996219703583,>=,0.05,-1
171,sample7_30h.json,64,70,0,0,TN,0.20607342731309997,>=,0.05,-1
172,sample7_30h.json,64,82,0,1,FP,0.669488338356725,>=,0.05,-1
173,sample7_30h.json,64,84,0,0,TN,0.7426530405763524,>=,0.05,-1
174,sample7_30h.json,65,71,0,0,TN,0.6517968654796699,>=,0.05,-1
175,sample7_30h.json,65,79,0,0,TN,0.25128989802751955,>=,0.05,-1
176,sample7_30h.json,65,80,0,0,TN,0.1697354781913013,>=,0.05,-1
177,sample7_30h.json,65,94,0,0,TN,0.7210328474953281,>=,0.05,-1
178,sample7_30h.json,65,100,0,0,TN,0.08211613294315212,>=,0.05,-1
179,sample7_30h.json,66,73,0,0,TN,0.35562427734230784,>=,0.05,-1
180,sample7_30h.json,66,74,0,0,TN,0.41633508745942227,>=,0.05,-1
181,sample7_30h.json,66,81,0,1,FP,0.9999967667212489,>=,0.05,-1
182,sample7_30h.json,67,78,0,0,TN,0.31381151841816823,>=,0.05,-1
183,sample7_30h.json,67,87,1,0,FN,0.8000279869036413,>=,0.05,2
184,sample7_30h.json,69,73,0,0,TN,0.5739543673454478,>=,0.05,-1
185,sample7_30h.json,69,79,0,0,TN,0.5302300771507973,>=,0.05,-1
186,sample7_30h.json,69,81,1,0,FN,0.5373879638087701,>=,0.05,14
187,sample7_30h.json,69,93,0,0,TN,0.6982701115322218,>=,0.05,-1
188,sample7_30h.json,70,72,0,1,FP,0.8788305643682937,>=,0.05,-1
189,sample7_30h.json,70,82,0,0,TN,0.5930565919024909,>=,0.05,-1
190,sample7_30h.json,70,83,0,0,TN,0.4351549976293355,>=,0.05,-1
191,sample7_30h.json,71,80,1,0,FN,0.08017584507703746,>=,0.05,4
192,sample7_30h.json,72,77,1,0,FN,0.09910338837984622,>=,0.05,10
193,sample7_30h.json,72,83,0,0,TN,0.2979204987287294,>=,0.05,-1
194,sample7_30h.json,73,81,0,0,TN,0.8303150285832324,>=,0.05,-1
195,sample7_30h.json,74,81,0,0,TN,0.7754943439133918,>=,0.05,-1
196,sample7_30h.json,74,91,1,0,FN,0.023356387448754568,>=,0.05,16
197,sample7_30h.json,75,85,0,1,FP,0.6786069088523675,>=,0.05,-1
198,sample7_30h.json,75,92,0,0,TN,0.21942918839149916,>=,0.05,-1
199,sample7_30h.json,75,95,0,0,TN,0.7351896719349933,>=,0.05,-1
200,sample7_30h.json,75,97,0,0,TN,0.1527466065983033,>=,0.05,-1
201,sample7_30h.json,76,90,0,0,TN,0.49486851180423364,>=,0.05,-1
202,sample7_30h.json,76,92,0,0,TN,0.5677318166140876,>=,0.05,-1
203,sample7_30h.json,76,98,0,0,TN,0.8369292664960208,>=,0.05,-1
204,sample7_30h.json,76,99,0,0,TN,0.6336248777282389,>=,0.05,-1
205,sample7_30h.json,76,102,0,0,TN,0.3879429688519237,>=,0.05,-1
206,sample7_30h.json,76,104,0,1,FP,0.9553088940178285,>=,0.05,-1
207,sample7_30h.json,77,83,0,1,FP,0.5360089512920261,>=,0.05,-1
208,sample7_30h.json,77,88,0,0,TN,0.33997726082916646,>=,0.05,-1
209,sample7_30h.json,78,86,1,0,FN,0.23288319371038324,>=,0.05,2
210,sample7_30h.json,78,87,0,1,FP,0.6336907163033745,>=,0.05,-1
211,sample7_30h.json,79,93,1,0,FN,0.2880621381606544,>=,0.05,14
212,sample7_30h.json,79,100,0,1,FP,0.9084900639987324,>=,0.05,-1
213,sample7_30h.json,80,85,0,0,TN,0.6937089414149785,>=,0.05,-1
214,sample7_30h.json,80,94,0,0,TN,0.7005424395204033,>=,0.05,-1
215,sample7_30h.json,81,93,0,0,TN,0.2701672306898585,>=,0.05,-1
216,sample7_30h.json,82,83,0,0,TN,0.15015942743201838,>=,0.05,-1
217,sample7_30h.json,82,84,1,0,FN,0.08441732191894347,>=,0.05,4
218,sample7_30h.json,83,88,0,0,TN,0.9284845617492156,>=,0.05,-1
219,sample7_30h.json,83,96,0,0,TN,0.5893422556783835,>=,0.05,-1
220,sample7_30h.json,83,101,0,0,TN,0.6481987035345695,>=,0.05,-1
221,sample7_30h.json,84,96,0,1,FP,0.6881668618867486,>=,0.05,-1
222,sample7_30h.json,85,94,0,0,TN,0.3603242046450543,>=,0.05,-1
223,sample7_30h.json,85,97,1,0,FN,0.45890455542169484,>=,0.05,8
224,sample7_30h.json,86,87,0,0,TN,0.2608978941954586,>=,0.05,-1
225,sample7_30h.json,87,91,0,0,TN,0.13040035049854948,>=,0.05,-1
226,sample7_30h.json,88,90,0,1,FP,0.717734071191463,>=,0.05,-1
227,sample7_30h.json,88,101,0,0,TN,0.9764023417695377,>=,0.05,-1
228,sample7_30h.json,88,103,0,0,TN,0.26095486062028095,>=,0.05,-1
229,sample7_30h.json,88,107,0,0,TN,0.20139822085731784,>=,0.05,-1
230,sample7_30h.json,90,98,0,0,TN,0.5188266663023964,>=,0.05,-1
231,sample7_30h.json,90,103,1,0,FN,0.2454569533118809,>=,0.05,16
232,sample7_30h.json,92,95,1,0,FN,0.13189440268811903,>=,0.05,12
233,sample7_30h.json,92,102,0,0,TN,0.2296449339164094,>=,0.05,-1
234,sample7_30h.json,93,100,0,0,TN,0.873544665442298,>=,0.05,-1
235,sample7_30h.json,93,110,0,1,FP,0.9926159690042748,>=,0.05,-1
236,sample7_30h.json,94,97,0,0,TN,0.3264727014064833,>=,0.05,-1
237,sample7_30h.json,94,100,0,0,TN,0.36458222958593967,>=,0.05,-1
238,sample7_30h.json,94,108,0,0,TN,0.8101171017319266,>=,0.05,-1
239,sample7_30h.json,94,111,0,0,TN,0.04660109795930922,>=,0.05,-1
240,sample7_30h.json,94,114,0,0,TN,0.4192220235574585,>=,0.05,-1
241,sample7_30h.json,94,117,0,0,TN,0.7068493327998693,>=,0.05,-1
242,sample7_30h.json,94,119,0,1,FP,0.7122916978360365,>=,0.05,-1
243,sample7_30h.json,95,97,0,1,FP,0.6600889374195796,>=,0.05,-1
244,sample7_30h.json,95,102,0,0,TN,0.0751044311466551,>=,0.05,-1
245,sample7_30h.json,95,108,0,0,TN,0.36786810525831704,>=,0.05,-1
246,sample7_30h.json,96,101,1,0,FN,0.6791587296463926,>=,0.05,12
247,sample7_30h.json,96,105,0,0,TN,0.9773191490346808,>=,0.05,-1
248,sample7_30h.json,97,108,0,0,TN,0.5040688832436899,>=,0.05,-1
249,sample7_30h.json,98,99,1,0,FN,0.5572326373643123,>=,0.05,2
250,sample7_30h.json,98,103,0,1,FP,0.8617964630106378,>=,0.05,-1
251,sample7_30h.json,98,107,0,0,TN,0.1731658843790569,>=,0.05,-1
252,sample7_30h.json,98,113,0,0,TN,0.6614379472426721,>=,0.05,-1
253,sample7_30h.json,99,102,0,0,TN,0.2383558050441862,>=,0.05,-1
254,sample7_30h.json,99,104,0,0,TN,0.42437667474896623,>=,0.05,-1
255,sample7_30h.json,99,113,0,0,TN,0.604323694136712,>=,0.05,-1
256,sample7_30h.json,99,116,0,1,FP,0.2285232509886964,>=,0.05,-1
257,sample7_30h.json,100,110,1,0,FN,0.6149064721729772,>=,0.05,16
258,sample7_30h.json,100,111,0,0,TN,0.2858001933076526,>=,0.05,-1
259,sample7_30h.json,101,107,0,0,TN,0.25063846981739246,>=,0.05,-1
260,sample7_30h.json,101,109,0,0,TN,0.7352487814197843,>=,0.05,-1
261,sample7_30h.json,101,115,0,1,FP,0.9015563232078688,>=,0.05,-1
262,sample7_30h.json,102,104,1,0,FN,0.4925900535394496,>=,0.05,16
263,sample7_30h.json,102,108,0,0,TN,0.1559605353143999,>=,0.05,-1
264,sample7_30h.json,102,116,0,0,TN,0.4510109682984452,>=,0.05,-1
265,sample7_30h.json,102,118,0,1,FP,0.7934299511686831,>=,0.05,-1
266,sample7_30h.json,103,107,0,0,TN,0.17132568459369912,>=,0.05,-1
267,sample7_30h.json,105,106,0,0,TN,0.1878706940450665,>=,0.05,-1
268,sample7_30h.json,105,109,1,1,TP,0.8784248383650632,>=,0.05,12
269,sample7_30h.json,106,109,0,0,TN,0.7381903441973446,>=,0.05,-1
270,sample7_30h.json,106,112,0,1,FP,0.678774229907976,>=,0.05,-1
271,sample7_30h.json,107,113,0,1,FP,0.9464599040412978,>=,0.05,-1
272,sample7_30h.json,107,115,0,0,TN,0.7479202767522576,>=,0.05,-1
273,sample7_30h.json,108,114,0,0,TN,0.18104518883674814,>=,0.05,-1
274,sample7_30h.json,108,118,0,0,TN,0.9856772679988606,>=,0.05,-1
275,sample7_30h.json,108,121,0,1,FP,0.9576986843901107,>=,0.05,-1
276,sample7_30h.json,109,112,0,0,TN,0.1388018489706473,>=,0.05,-1
277,sample7_30h.json,109,115,0,0,TN,0.6545159381813038,>=,0.05,-1
278,sample7_30h.json,110,111,0,0,TN,0.23586061499821953,>=,0.05,-1
279,sample7_30h.json,111,119,0,0,TN,0.28178164925350924,>=,0.05,-1
280,sample7_30h.json,111,123,0,1,FP,0.7300115164484877,>=,0.05,-1
281,sample7_30h.json,112,115,0,0,TN,0.014332937893742237,>=,0.05,-1
282,sample7_30h.json,113,115,0,0,TN,0.5565077977649437,>=,0.05,-1
283,sample7_30h.json,113,116,0,0,TN,0.9659994523901372,>=,0.05,-1
284,sample7_30h.json,113,125,0,0,TN,0.6491636823805751,>=,0.05,-1
285,sample7_30h.json,113,126,0,0,TN,0.2793735752440587,>=,0.05,-1
286,sample7_30h.json,114,117,1,1,TP,0.9981984711882927,>=,0.05,8
287,sample7_30h.json,114,121,0,0,TN,0.29198614722597926,>=,0.05,-1
288,sample7_30h.json,115,125,0,0,TN,0.2676338536265209,>=,0.05,-1
289,sample7_30h.json,115,130,0,0,TN,0.33244151142380163,>=,0.05,-1
290,sample7_30h.json,115,131,0,0,TN,0.4280564963684529,>=,0.05,-1
291,sample7_30h.json,116,118,1,0,FN,0.2190713273033108,>=,0.05,6
292,sample7_30h.json,116,126,0,0,TN,0.05201804810416888,>=,0.05,-1
293,sample7_30h.json,117,119,0,0,TN,0.710315123548072,>=,0.05,-1
294,sample7_30h.json,117,121,0,0,TN,0.0958962691129227,>=,0.05,-1
295,sample7_30h.json,118,121,0,0,TN,0.5143889004522183,>=,0.05,-1
296,sample7_30h.json,118,126,0,0,TN,0.1750918955422971,>=,0.05,-1
297,sample7_30h.json,119,123,0,0,TN,0.8730721994861572,>=,0.05,-1
298,sample7_30h.json,121,126,0,0,TN,0.5094068282101025,>=,0.05,-1
299,sample7_30h.json,125,126,0,0,TN,0.5591771860666569,>=,0.05,-1
300,sample7_30h.json,125,131,0,0,TN,0.6880062295119465,>=,0.05,-1
301,sample7_30h.json,125,141,0,0,TN,0.7887297682074856,>=,0.05,-1
302,sample7_30h.json,125,145,0,1,FP,0.9569477221578649,>=,0.05,-1
303,sample7_30h.json,130,131,0,0,TN,0.20645430504142614,>=,0.05,-1
304,sample7_30h.json,130,141,0,0,TN,0.3873233230010188,>=,0.05,-1
305,sample7_30h.json,130,146,0,0,TN,0.3814415542434446,>=,0.05,-1
306,sample7_30h.json,130,147,0,0,TN,0.3728984833786294,>=,0.05,-1
307,sample7_30h.json,131,141,1,1,TP,0.6929832258143934,>=,0.05,16
308,sample7_30h.json,137,138,0,0,TN,0.6145924945091513,>=,0.05,-1
309,sample7_30h.json,137,139,1,1,TP,0.8291296071887788,>=,0.05,8
310,sample7_30h.json,137,147,0,0,TN,0.7805696096523723,>=,0.05,-1
311,sample7_30h.json,138,140,1,1,TP,0.9089188155483297,>=,0.05,4
312,sample7_30h.json,138,147,0,0,TN,0.8805607001893325,>=,0.05,-1
313,sample7_30h.json,139,140,0,0,TN,0.8694448435782842,>=,0.05,-1
314,sample7_30h.json,141,145,0,0,TN,0.12015238521175142,>=,0.05,-1
315,sample7_30h.json,141,146,0,0,TN,0.2590595619463101,>=,0.05,-1
316,sample7_30h.json,145,146,1,0,FN,0.35458946395655533,>=,0.05,14
317,sample7_30h.json,145,147,0,0,TN,0.059612514567416786,>=,0.05,-1
318,sample7_30h.json,146,147,0,1,FP,0.8374607143338403,>=,0.05,-1
1,sample8_14h.json,0,1,0,0,TN,0.13485911857384658,>=,0.05,-1
2,sample8_14h.json,0,3,1,1,TP,0.6403666443973851,>=,0.05,4
3,sample8_14h.json,0,7,0,0,TN,0.28176927027709453,>=,0.05,-1
4,sample8_14h.json,1,2,0,0,TN,0.08663506531322074,>=,0.05,-1
5,sample8_14h.json,1,6,0,0,TN,0.8346412173156144,>=,0.05,-1
6,sample8_14h.json,1,7,1,1,TP,0.6429168521845219,>=,0.05,6
7,sample8_14h.json,2,6,0,0,TN,0.18602440384151564,>=,0.05,-1
8,sample8_14h.json,2,8,0,1,FP,0.9266475658800606,>=,0.05,-1
9,sample8_14h.json,3,4,0,0,TN,0.566571860133643,>=,0.05,-1
10,sample8_14h.json,3,7,0,0,TN,0.5706876199018517,>=,0.05,-1
11,sample8_14h.json,3,9,0,0,TN,0.01941094525897602,>=,0.05,-1
12,sample8_14h.json,4,5,1,0,FN,0.023865866795175106,>=,0.05,6
13,sample8_14h.json,4,9,0,1,FP,0.0894722284880265,>=,0.05,-1
14,sample8_14h.json,4,12,0,0,TN,0.38943355854889805,>=,0.05,-1
15,sample8_14h.json,6,7,0,0,TN,0.5531721302797132,>=,0.05,-1
16,sample8_14h.json,6,8,0,0,TN,0.5284457284324859,>=,0.05,-1
17,sample8_14h.json,6,10,0,0,TN,0.8218964759137167,>=,0.05,-1
18,sample8_14h.json,6,13,0,0,TN,0.16629061851800897,>=,0.05,-1
19,sample8_14h.json,6,14,0,0,TN,0.5181714013401479,>=,0.05,-1
20,sample8_14h.json,6,17,0,1,FP,0.8497638104276575,>=,0.05,-1
21,sample8_14h.json,7,9,0,0,TN,0.053652842451567206,>=,0.05,-1
22,sample8_14h.json,7,10,0,0,TN,0.5144140815185748,>=,0.05,-1
23,sample8_14h.json,8,11,1,0,FN,0.2650212246131839,>=,0.05,2
24,sample8_14h.json,8,14,0,0,TN,0.9674956141471333,>=,0.05,-1
25,sample8_14h.json,9,10,0,0,TN,0.09095571290731974,>=,0.05,-1
26,sample8_14h.json,9,12,1,0,FN,0.35732204106255416,>=,0.05,10
27,sample8_14h.json,9,16,0,0,TN,0.14641916269047983,>=,0.05,-1
28,sample8_14h.json,9,23,0,0,TN,0.4043176791157954,>=,0.05,-1
29,sample8_14h.json,10,13,1,1,TP,0.7725923809289194,>=,0.05,2
30,sample8_14h.json,10,16,0,0,TN,0.055849172310246775,>=,0.05,-1
31,sample8_14h.json,11,14,0,0,TN,0.4136086062070109,>=,0.05,-1
32,sample8_14h.json,11,15,0,1,FP,0.8494552613299304,>=,0.05,-1
33,sample8_14h.json,11,19,0,0,TN,0.20674678272954194,>=,0.05,-1
34,sample8_14h.json,12,23,0,1,FP,0.8666852304771645,>=,0.05,-1
35,sample8_14h.json,12,24,0,0,TN,0.05059962686301689,>=,0.05,-1
36,sample8_14h.json,13,16,0,0,TN,0.15628111732627847,>=,0.05,-1
37,sample8_14h.json,13,17,0,0,TN,0.7629453122244817,>=,0.05,-1
38,sample8_14h.json,13,21,0,0,TN,0.21026370858469745,>=,0.05,-1
39,sample8_14h.json,14,17,0,0,TN,0.10441014938991278,>=,0.05,-1
40,sample8_14h.json,14,19,0,1,FP,0.5434049936421377,>=,0.05,-1
41,sample8_14h.json,14,25,0,0,TN,0.40055899223264835,>=,0.05,-1
42,sample8_14h.json,14,27,0,0,TN,0.2739988565916792,>=,0.05,-1
43,sample8_14h.json,15,18,1,0,FN,0.02323514199599319,>=,0.05,2
44,sample8_14h.json,15,19,0,0,TN,0.013366164986995166,>=,0.05,-1
45,sample8_14h.json,15,20,0,0,TN,0.3405899029524725,>=,0.05,-1
46,sample8_14h.json,16,21,0,0,TN,0.3732607261471399,>=,0.05,-1
47,sample8_14h.json,16,23,0,0,TN,0.04395135926319482,>=,0.05,-1
48,sample8_14h.json,16,24,0,0,TN,0.34442566201091407,>=,0.05,-1
49,sample8_14h.json,16,30,0,1,FP,0.9273533878080633,>=,0.05,-1
50,sample8_14h.json,17,21,0,0,TN,0.5113018362676968,>=,0.05,-1
51,sample8_14h.json,17,26,0,0,TN,0.3403671330254602,>=,0.05,-1
52,sample8_14h.json,17,27,0,0,TN,0.7643421520258634,>=,0.05,-1
53,sample8_14h.json,18,20,0,0,TN,0.7254057167417729,>=,0.05,-1
54,sample8_14h.json,18,22,0,1,FP,0.7597901065887915,>=,0.05,-1
55,sample8_14h.json,18,29,0,0,TN,0.6046934617260067,>=,0.05,-1
56,sample8_14h.json,19,20,1,0,FN,0.029941921494684443,>=,0.05,2
57,sample8_14h.json,19,25,0,0,TN,0.07510436601149273,>=,0.05,-1
58,sample8_14h.json,19,28,0,0,TN,0.8562851693075711,>=,0.05,-1
59,sample8_14h.json,20,28,0,0,TN,0.8662349355532729,>=,0.05,-1
60,sample8_14h.json,20,29,0,0,TN,0.4028762214466638,>=,0.05,-1
61,sample8_14h.json,20,31,0,1,FP,0.9148021951128936,>=,0.05,-1
62,sample8_14h.json,20,32,0,0,TN,0.6438998010107094,>=,0.05,-1
63,sample8_14h.json,21,26,1,1,TP,0.7704274353595562,>=,0.05,2
64,sample8_14h.json,21,30,0,0,TN,0.458007158660909,>=,0.05,-1
65,sample8_14h.json,22,29,0,0,TN,0.38421291560830695,>=,0.05,-1
66,sample8_14h.json,22,36,0,0,TN,0.3918567186946216,>=,0.05,-1
67,sample8_14h.json,23,24,1,0,FN,0.3251733965735145,>=,0.05,2
68,sample8_14h.json,25,27,1,0,FN,0.28244983011570957,>=,0.05,2
69,sample8_14h.json,25,28,0,1,FP,0.9587545755310852,>=,0.05,-1
70,sample8_14h.json,25,33,0,0,TN,0.2076100112494912,>=,0.05,-1
71,sample8_14h.json,25,35,0,0,TN,0.4116449988812092,>=,0.05,-1
72,sample8_14h.json,25,37,0,0,TN,0.4729531797678056,>=,0.05,-1
73,sample8_14h.json,26,27,0,0,TN,0.4585755130643756,>=,0.05,-1
74,sample8_14h.json,26,30,0,0,TN,0.1786664055662207,>=,0.05,-1
75,sample8_14h.json,26,33,0,0,TN,0.3640278405392714,>=,0.05,-1
76,sample8_14h.json,26,34,0,0,TN,0.45370099831118194,>=,0.05,-1
